Student,Module Code,Mark,Gender,UoN Student Group,Ethnicity
S210065587,CSC8507,70,Male,Not Assigned,Chinese
S210065587,CSC8508,57,Male,Not Assigned,Chinese
S210065587,INU6414, ,Male,Not Assigned,Chinese
S210065587,INU6424, ,Male,Not Assigned,Chinese
S210071599,CSC8501,56,Female,Not Assigned,Chinese
S210071599,CSC8502,52,Female,Not Assigned,Chinese
S210071599,CSC8503,50,Female,Not Assigned,Chinese
S210071599,CSC8507,70,Female,Not Assigned,Chinese
S210071599,CSC8508,56,Female,Not Assigned,Chinese
S210071599,INU6414, ,Female,Not Assigned,Chinese
S210071599,INU6424, ,Female,Not Assigned,Chinese
S210138342,CSC8501,60,Male,Not Assigned,White including Another other and Irish
S210138342,CSC8502, ,Male,Not Assigned,White including Another other and Irish
S210138342,CSC8503,71,Male,Not Assigned,White including Another other and Irish
S210138342,CSC8507,86,Male,Not Assigned,White including Another other and Irish
S210138342,CSC8508,73,Male,Not Assigned,White including Another other and Irish
S210167995,CSC8501,72,Male,Not Assigned,Chinese
S210167995,CSC8502,53,Male,Not Assigned,Chinese
S210167995,CSC8503,58,Male,Not Assigned,Chinese
S210167995,CSC8507,76,Male,Not Assigned,Chinese
S210167995,CSC8508,69,Male,Not Assigned,Chinese
S210167995,INU6414, ,Male,Not Assigned,Chinese
S210167995,INU6424, ,Male,Not Assigned,Chinese
S210186985,CSC8501,86,Female,INTO,Chinese
S210186985,CSC8502,66,Female,INTO,Chinese
S210186985,CSC8503,62,Female,INTO,Chinese
S210186985,CSC8507,74,Female,INTO,Chinese
S210186985,CSC8508,52,Female,INTO,Chinese
S210186985,INU6414, ,Female,INTO,Chinese
S210186985,INU6424, ,Female,INTO,Chinese
S210211379,CSC8501,84,Male,INTO,Chinese
S210211379,CSC8502,60,Male,INTO,Chinese
S210211379,CSC8503,80,Male,INTO,Chinese
S210211379,CSC8507,79,Male,INTO,Chinese
S210211379,CSC8508,60,Male,INTO,Chinese
S210211379,INU6414, ,Male,INTO,Chinese
S210211379,INU6424, ,Male,INTO,Chinese
S210226568,CSC8501,56,Male,Not Assigned,Asian or Asian British (all)
S210226568,CSC8502,66,Male,Not Assigned,Asian or Asian British (all)
S210226568,CSC8503, ,Male,Not Assigned,Asian or Asian British (all)
S210226568,CSC8507,85,Male,Not Assigned,Asian or Asian British (all)
S210226568,CSC8508,64,Male,Not Assigned,Asian or Asian British (all)
S210226568,INU6414, ,Male,Not Assigned,Asian or Asian British (all)
S210226568,INU6424, ,Male,Not Assigned,Asian or Asian British (all)
S210298794,CSC8501,86,Male,Not Assigned,Chinese
S210298794,CSC8502,74,Male,Not Assigned,Chinese
S210298794,CSC8503,87,Male,Not Assigned,Chinese
S210298794,CSC8507,83,Male,Not Assigned,Chinese
S210298794,CSC8508,72,Male,Not Assigned,Chinese
S210298794,INU6414, ,Male,Not Assigned,Chinese
S210298794,INU6424, ,Male,Not Assigned,Chinese
S210302080,CSC8501,82,Female,Not Assigned,Chinese
S210302080,CSC8502,58,Female,Not Assigned,Chinese
S210302080,CSC8503,54,Female,Not Assigned,Chinese
S210302080,CSC8507,74,Female,Not Assigned,Chinese
S210302080,CSC8508,60,Female,Not Assigned,Chinese
S210305357,CSC8501,100,Male,Not Assigned,Chinese
S210305357,CSC8502,98,Male,Not Assigned,Chinese
S210305357,CSC8503,97,Male,Not Assigned,Chinese
S210305357,CSC8507,74,Male,Not Assigned,Chinese
S210305357,CSC8508,57,Male,Not Assigned,Chinese
S210305357,INU6414, ,Male,Not Assigned,Chinese
S210305357,INU6424, ,Male,Not Assigned,Chinese
S210332526,CSC8501,70,Male,Not Assigned,Asian or Asian British (all)
S210332526,CSC8502,65,Male,Not Assigned,Asian or Asian British (all)
S210332526,CSC8503,0,Male,Not Assigned,Asian or Asian British (all)
S210332526,CSC8507,85,Male,Not Assigned,Asian or Asian British (all)
S210332526,CSC8508,57,Male,Not Assigned,Asian or Asian British (all)
S210332526,INU6414, ,Male,Not Assigned,Asian or Asian British (all)
S210332526,INU6424, ,Male,Not Assigned,Asian or Asian British (all)
S210341137,CSC8501,78,Male,Not Assigned,White including Another other and Irish
S210341137,CSC8502,66,Male,Not Assigned,White including Another other and Irish
S210341137,CSC8503,60,Male,Not Assigned,White including Another other and Irish
S210341137,CSC8507,83,Male,Not Assigned,White including Another other and Irish
S210341137,CSC8508,71,Male,Not Assigned,White including Another other and Irish
S210367757,CSC8501,54,Male,Not Assigned,Asian or Asian British (all)
S210367757,CSC8502,63,Male,Not Assigned,Asian or Asian British (all)
S210367757,CSC8503,75,Male,Not Assigned,Asian or Asian British (all)
S210367757,CSC8507,79,Male,Not Assigned,Asian or Asian British (all)
S210367757,CSC8508,77,Male,Not Assigned,Asian or Asian British (all)
S210367757,INU6414, ,Male,Not Assigned,Asian or Asian British (all)
S210367757,INU6424, ,Male,Not Assigned,Asian or Asian British (all)
S210385050,CSC8501,66,Male,Not Assigned,White including Another other and Irish
S210385050,CSC8502,58,Male,Not Assigned,White including Another other and Irish
S210385050,CSC8503,63,Male,Not Assigned,White including Another other and Irish
S210385050,CSC8507,83,Male,Not Assigned,White including Another other and Irish
S210385050,CSC8508,69,Male,Not Assigned,White including Another other and Irish
S210390272,CSC8501, ,Male,Not Assigned,Not Known
S210390272,CSC8502, ,Male,Not Assigned,Not Known
S210390272,CSC8503, ,Male,Not Assigned,Not Known
S210390744,CSC8501,84,Male,Not Assigned,White including Another other and Irish
S210390744,CSC8502,92,Male,Not Assigned,White including Another other and Irish
S210390744,CSC8503,90,Male,Not Assigned,White including Another other and Irish
S210390744,CSC8507,86,Male,Not Assigned,White including Another other and Irish
S210390744,CSC8508,80,Male,Not Assigned,White including Another other and Irish
S210409286,CSC8501,62,Male,Not Assigned,Asian or Asian British (all)
S210409286,CSC8502,61,Male,Not Assigned,Asian or Asian British (all)
S210409286,CSC8503, ,Male,Not Assigned,Asian or Asian British (all)
S210409286,CSC8507,79,Male,Not Assigned,Asian or Asian British (all)
S210409286,CSC8508,73,Male,Not Assigned,Asian or Asian British (all)
S210409286,INU6414, ,Male,Not Assigned,Asian or Asian British (all)
S210409286,INU6424, ,Male,Not Assigned,Asian or Asian British (all)
S210462845,CSC8501,80,Male,Not Assigned,Other Asian
S210462845,CSC8502,70,Male,Not Assigned,Other Asian
S210462845,CSC8503,88,Male,Not Assigned,Other Asian
S210462845,CSC8507,83,Male,Not Assigned,Other Asian
S210462845,CSC8508,57,Male,Not Assigned,Other Asian
S210462845,INU6414, ,Male,Not Assigned,Other Asian
S210462845,INU6424, ,Male,Not Assigned,Other Asian
S210482887,CSC8501,82,Male,Not Assigned,Chinese
S210482887,CSC8502,64,Male,Not Assigned,Chinese
S210482887,CSC8503,65,Male,Not Assigned,Chinese
S210482887,CSC8507,85,Male,Not Assigned,Chinese
S210482887,CSC8508,70,Male,Not Assigned,Chinese
S210482887,INU6414, ,Male,Not Assigned,Chinese
S210482887,INU6424, ,Male,Not Assigned,Chinese
S210485899,CSC8501, ,Male,Not Assigned,White including Another other and Irish
S210485899,CSC8502, ,Male,Not Assigned,White including Another other and Irish
S210485899,CSC8503, ,Male,Not Assigned,White including Another other and Irish
S210486209,CSC8501,90,Male,Not Assigned,Chinese
S210486209,CSC8502,91,Male,Not Assigned,Chinese
S210486209,CSC8503,98,Male,Not Assigned,Chinese
S210486209,CSC8507,83,Male,Not Assigned,Chinese
S210486209,CSC8508,79,Male,Not Assigned,Chinese
S210486209,INU6414, ,Male,Not Assigned,Chinese
S210486209,INU6424, ,Male,Not Assigned,Chinese
S210490228,CSC8501,58,Male,Not Assigned,Black or Black British - African
S210490228,CSC8502,58,Male,Not Assigned,Black or Black British - African
S210490228,CSC8503,0,Male,Not Assigned,Black or Black British - African
S210490228,CSC8507,74,Male,Not Assigned,Black or Black British - African
S210490228,CSC8508,60,Male,Not Assigned,Black or Black British - African
S210490826,CSC8501,68,Female,Not Assigned,Chinese
S210490826,CSC8502, ,Female,Not Assigned,Chinese
S210490826,CSC8503, ,Female,Not Assigned,Chinese
S150242419,CSC8102,68,Female,INTO,Chinese
S150242419,CSC8201,78,Female,INTO,Chinese
S150242419,CSC8202,73,Female,INTO,Chinese
S150242419,CSC8207,72,Female,INTO,Chinese
S150242419,CSC8208,75,Female,INTO,Chinese
S150242419,CSC8406,60,Female,INTO,Chinese
S150242419,CSC8414,79,Female,INTO,Chinese
S150242419,INU6414, ,Female,INTO,Chinese
S150242419,INU6424, ,Female,INTO,Chinese
S170430641,CSC8101,71,Male,INTO,Chinese
S170430641,CSC8102,67,Male,INTO,Chinese
S170430641,CSC8103,61,Male,INTO,Chinese
S170430641,CSC8112,73,Male,INTO,Chinese
S170430641,CSC8202,61,Male,INTO,Chinese
S170430641,CSC8204,79,Male,INTO,Chinese
S170430641,CSC8208,55,Male,INTO,Chinese
S170430641,CSC8406,77,Male,INTO,Chinese
S180102077,CSC8101,78,Female,Not Assigned,Chinese
S180102077,CSC8103,73,Female,Not Assigned,Chinese
S180102077,CSC8110,65,Female,Not Assigned,Chinese
S180102077,CSC8111,73,Female,Not Assigned,Chinese
S180102077,CSC8112,81,Female,Not Assigned,Chinese
S180102077,CSC8202,52,Female,Not Assigned,Chinese
S180102077,CSC8208,63,Female,Not Assigned,Chinese
S180102077,CSC8404,72,Female,Not Assigned,Chinese
S180207877,CSC8111,73,Male,Not Assigned,White including Another other and Irish
S180207877,CSC8201,71,Male,Not Assigned,White including Another other and Irish
S180207877,CSC8202,86,Male,Not Assigned,White including Another other and Irish
S180207877,CSC8207,65,Male,Not Assigned,White including Another other and Irish
S180207877,CSC8208,79,Male,Not Assigned,White including Another other and Irish
S180207877,CSC8406,98,Male,Not Assigned,White including Another other and Irish
S180207877,CSC8414,84,Male,Not Assigned,White including Another other and Irish
S180286023,CSC8102, ,Male,Not Assigned,White including Another other and Irish
S180286023,CSC8103, ,Male,Not Assigned,White including Another other and Irish
S180286023,CSC8112, ,Male,Not Assigned,White including Another other and Irish
S180286023,CSC8406, ,Male,Not Assigned,White including Another other and Irish
S180286023,CSC8414, ,Male,Not Assigned,White including Another other and Irish
S180292943,CSC8101,62,Male,Widening Participation,White including Another other and Irish
S180292943,CSC8103,74,Male,Widening Participation,White including Another other and Irish
S180292943,CSC8104,80,Male,Widening Participation,White including Another other and Irish
S180292943,CSC8105,72,Male,Widening Participation,White including Another other and Irish
S180292943,CSC8110,71,Male,Widening Participation,White including Another other and Irish
S180292943,CSC8111,78,Male,Widening Participation,White including Another other and Irish
S180292943,CSC8208,71,Male,Widening Participation,White including Another other and Irish
S180292943,CSC8404,94,Male,Widening Participation,White including Another other and Irish
S180404971,CSC8102,79,Male,Not Assigned,White including Another other and Irish
S180404971,CSC8104,94,Male,Not Assigned,White including Another other and Irish
S180404971,CSC8202,84,Male,Not Assigned,White including Another other and Irish
S180404971,CSC8204,97,Male,Not Assigned,White including Another other and Irish
S180404971,CSC8207,80,Male,Not Assigned,White including Another other and Irish
S180404971,CSC8208,75,Male,Not Assigned,White including Another other and Irish
S180404971,CSC8404,62,Male,Not Assigned,White including Another other and Irish
S180404971,CSC8701,76,Male,Not Assigned,White including Another other and Irish
S190609137,CSC8101,51,Female,INTO,Arab
S190609137,CSC8102,53,Female,INTO,Arab
S190609137,CSC8105,60,Female,INTO,Arab
S190609137,CSC8111,50,Female,INTO,Arab
S190609137,CSC8201,65,Female,INTO,Arab
S190609137,CSC8202,38,Female,INTO,Arab
S190609137,CSC8208,75,Female,INTO,Arab
S190609137,CSC8406,70,Female,INTO,Arab
S190609137,INU6414, ,Female,INTO,Arab
S190609137,INU6424, ,Female,INTO,Arab
S190650047,CSC8102,60,Female,INTO,Chinese
S190650047,CSC8112,79,Female,INTO,Chinese
S190650047,CSC8207,70,Female,INTO,Chinese
S190650047,CSC8208,64,Female,INTO,Chinese
S190650047,CSC8406,61,Female,INTO,Chinese
S190650047,CSC8414,88,Female,INTO,Chinese
S190650047,CSC8701,68,Female,INTO,Chinese
S190650047,INU6414, ,Female,INTO,Chinese
S190650047,INU6424, ,Female,INTO,Chinese
S190686264,CSC8101,55,Female,Not Assigned,Chinese
S190686264,CSC8110,0,Female,Not Assigned,Chinese
S190686264,CSC8202,42,Female,Not Assigned,Chinese
S190686264,CSC8208,79,Female,Not Assigned,Chinese
S190686264,CSC8404,54,Female,Not Assigned,Chinese
S190686264,CSC8414,50,Female,Not Assigned,Chinese
S190686264,CSC8701,55,Female,Not Assigned,Chinese
S190686264,INU6414, ,Female,Not Assigned,Chinese
S190686264,INU6424, ,Female,Not Assigned,Chinese
S200013204,CSC8101,80,Female,Not Assigned,Chinese
S200013204,CSC8103,69,Female,Not Assigned,Chinese
S200013204,CSC8105,89,Female,Not Assigned,Chinese
S200013204,CSC8110,82,Female,Not Assigned,Chinese
S200013204,CSC8111,85,Female,Not Assigned,Chinese
S200013204,CSC8202,75,Female,Not Assigned,Chinese
S200013204,CSC8208,74,Female,Not Assigned,Chinese
S200013204,CSC8406,92,Female,Not Assigned,Chinese
S200013204,INU6414, ,Female,Not Assigned,Chinese
S200013204,INU6424, ,Female,Not Assigned,Chinese
S200025872,CSC8101,55,Female,INTO,Chinese
S200025872,CSC8104,72,Female,INTO,Chinese
S200025872,CSC8105,77,Female,INTO,Chinese
S200025872,CSC8110,60,Female,INTO,Chinese
S200025872,CSC8201,69,Female,INTO,Chinese
S200025872,CSC8204,95,Female,INTO,Chinese
S200025872,CSC8208,74,Female,INTO,Chinese
S200025872,CSC8404,50,Female,INTO,Chinese
S200025872,INU6414, ,Female,INTO,Chinese
S200025872,INU6424, ,Female,INTO,Chinese
S200149097,CSC8101,64,Male,INTO,Chinese
S200149097,CSC8104,80,Male,INTO,Chinese
S200149097,CSC8110,70,Male,INTO,Chinese
S200149097,CSC8208,70,Male,INTO,Chinese
S200149097,CSC8404,80,Male,INTO,Chinese
S200149097,CSC8414,84,Male,INTO,Chinese
S200149097,CSC8701,66,Male,INTO,Chinese
S200149097,INU6414, ,Male,INTO,Chinese
S200149097,INU6424, ,Male,INTO,Chinese
S200158435,CSC8103,78,Male,Not Assigned,Chinese
S200158435,CSC8104,85,Male,Not Assigned,Chinese
S200158435,CSC8110,64,Male,Not Assigned,Chinese
S200158435,CSC8207,65,Male,Not Assigned,Chinese
S200158435,CSC8208,82,Male,Not Assigned,Chinese
S200158435,CSC8404,68,Male,Not Assigned,Chinese
S200158435,CSC8414,78,Male,Not Assigned,Chinese
S200158435,INU6414, ,Male,Not Assigned,Chinese
S200158435,INU6424, ,Male,Not Assigned,Chinese
S200206725,CSC8101,73,Male,Not Assigned,Chinese
S200206725,CSC8102,74,Male,Not Assigned,Chinese
S200206725,CSC8103,72,Male,Not Assigned,Chinese
S200206725,CSC8110,58,Male,Not Assigned,Chinese
S200206725,CSC8112,87,Male,Not Assigned,Chinese
S200206725,CSC8202,70,Male,Not Assigned,Chinese
S200206725,CSC8208,75,Male,Not Assigned,Chinese
S200206725,CSC8406,75,Male,Not Assigned,Chinese
S200206725,INU6414, ,Male,Not Assigned,Chinese
S200206725,INU6424, ,Male,Not Assigned,Chinese
S200243742,CSC8112,78,Female,INTO,Chinese
S200243742,CSC8201,86,Female,INTO,Chinese
S200243742,CSC8204,95,Female,INTO,Chinese
S200243742,CSC8207,72,Female,INTO,Chinese
S200243742,CSC8208,59,Female,INTO,Chinese
S200243742,CSC8406, ,Female,INTO,Chinese
S200243742,CSC8414,71,Female,INTO,Chinese
S200243742,INU6414, ,Female,INTO,Chinese
S200243742,INU6424, ,Female,INTO,Chinese
S200556479,CSC8101,72,Female,Not Assigned,Chinese
S200556479,CSC8104,75,Female,Not Assigned,Chinese
S200556479,CSC8111,81,Female,Not Assigned,Chinese
S200556479,CSC8112,91,Female,Not Assigned,Chinese
S200556479,CSC8204,92,Female,Not Assigned,Chinese
S200556479,CSC8208,81,Female,Not Assigned,Chinese
S200556479,CSC8404,53,Female,Not Assigned,Chinese
S200556479,CSC8701,69,Female,Not Assigned,Chinese
S200556479,INU6414, ,Female,Not Assigned,Chinese
S200556479,INU6424, ,Female,Not Assigned,Chinese
S200625317,CSC8101,62,Male,INTO,Chinese
S200625317,CSC8103,51,Male,INTO,Chinese
S200625317,CSC8104,60,Male,INTO,Chinese
S200625317,CSC8110,67,Male,INTO,Chinese
S200625317,CSC8112,73,Male,INTO,Chinese
S200625317,CSC8204,77,Male,INTO,Chinese
S200625317,CSC8208,70,Male,INTO,Chinese
S200625317,CSC8404,50,Male,INTO,Chinese
S200625317,INU6414, ,Male,INTO,Chinese
S200625317,INU6424, ,Male,INTO,Chinese
S200738765,CSC8201,80,Female,INTO,Arab
S200738765,CSC8406,67,Female,INTO,Arab
S200768201,CSC8103,77,Male,INTO,Chinese
S200768201,CSC8104,83,Male,INTO,Chinese
S200768201,CSC8204,87,Male,INTO,Chinese
S200768201,CSC8207,55,Male,INTO,Chinese
S200768201,CSC8208,60,Male,INTO,Chinese
S200768201,CSC8404,65,Male,INTO,Chinese
S200768201,CSC8414,87,Male,INTO,Chinese
S200768201,INU6414, ,Male,INTO,Chinese
S200768201,INU6424, ,Male,INTO,Chinese
S200790224,CSC8101,53,Female,INTO,Arab
S200790224,CSC8105,70,Female,INTO,Arab
S200790224,CSC8110,54,Female,INTO,Arab
S200790224,CSC8111,60,Female,INTO,Arab
S200790224,CSC8112,71,Female,INTO,Arab
S200790224,CSC8201,73,Female,INTO,Arab
S200790224,CSC8208,74,Female,INTO,Arab
S200790224,CSC8406,82,Female,INTO,Arab
S200790224,INU6414, ,Female,INTO,Arab
S200790224,INU6424, ,Female,INTO,Arab
S200790235,CSC8101,76,Male,INTO,Chinese
S200790235,CSC8103,75,Male,INTO,Chinese
S200790235,CSC8104,90,Male,INTO,Chinese
S200790235,CSC8110,81,Male,INTO,Chinese
S200790235,CSC8112,96,Male,INTO,Chinese
S200790235,CSC8113,71,Male,INTO,Chinese
S200790235,CSC8204,95,Male,INTO,Chinese
S200790235,CSC8404,74,Male,INTO,Chinese
S200790235,INU6414, ,Male,INTO,Chinese
S200790235,INU6424, ,Male,INTO,Chinese
S200805115,CSC8102,65,Male,INTO,Chinese
S200805115,CSC8202,65,Male,INTO,Chinese
S200805115,CSC8207,55,Male,INTO,Chinese
S200805115,CSC8208,74,Male,INTO,Chinese
S200805115,CSC8406,76,Male,INTO,Chinese
S200805115,CSC8414,72,Male,INTO,Chinese
S200805115,CSC8701,72,Male,INTO,Chinese
S200805115,INU6414, ,Male,INTO,Chinese
S200805115,INU6424, ,Male,INTO,Chinese
S200850425,CSC8101,59,Male,Not Assigned,Chinese
S200850425,CSC8103,74,Male,Not Assigned,Chinese
S200850425,CSC8104,69,Male,Not Assigned,Chinese
S200850425,CSC8110,74,Male,Not Assigned,Chinese
S200850425,CSC8111,76,Male,Not Assigned,Chinese
S200850425,CSC8112,81,Male,Not Assigned,Chinese
S200850425,CSC8113,82,Male,Not Assigned,Chinese
S200850425,CSC8404,68,Male,Not Assigned,Chinese
S200850425,INU6414, ,Male,Not Assigned,Chinese
S200850425,INU6424, ,Male,Not Assigned,Chinese
S200858133,CSC8102,65,Female,Not Assigned,Chinese
S200858133,CSC8103,70,Female,Not Assigned,Chinese
S200858133,CSC8202,71,Female,Not Assigned,Chinese
S200858133,CSC8207,63,Female,Not Assigned,Chinese
S200858133,CSC8208,74,Female,Not Assigned,Chinese
S200858133,CSC8406,67,Female,Not Assigned,Chinese
S200858133,CSC8414,85,Female,Not Assigned,Chinese
S200858133,INU6414, ,Female,Not Assigned,Chinese
S200858133,INU6424, ,Female,Not Assigned,Chinese
S200879769,CSC8103,68,Male,INTO,Chinese
S200879769,CSC8104,80,Male,INTO,Chinese
S200879769,CSC8110,74,Male,INTO,Chinese
S200879769,CSC8207,58,Male,INTO,Chinese
